"mat1","cod1","mat2","cod2","nom_periodo","cantidad"
"PASANTIA (CIVIL)","2450","PATOLOGIA DE LAS ESTRUCTURAS","2389","202001","1"
"PASANTIA (CIVIL)","2450","PATOLOGIA DE LAS ESTRUCTURAS","2389","202101","3"
"PASANTIA (CIVIL)","2450","PATOLOGIA DE LAS ESTRUCTURAS","2389","202201","3"
"PASANTIA (CIVIL)","2450","PATOLOGIA DE LAS ESTRUCTURAS","2389","202301","3"
"PASANTIA (CIVIL)","2450","PLANIFICACION","2242","202002","1"
"PASANTIA (CIVIL)","2450","POTABILIZACION DE AGUAS","1853","202002","2"
"PASANTIA (CIVIL)","2450","POTABILIZACION DE AGUAS","1853","202102","1"
"PASANTIA (CIVIL)","2450","POTABILIZACION DE AGUAS","1853","202202","1"
"PASANTIA (CIVIL)","2450","PRACTICA DE ADMINISTRACION PARA INGENIEROS","1945","202002","5"
"PASANTIA (CIVIL)","2450","PRACTICA DE ADMINISTRACION PARA INGENIEROS","1945","202102","3"
"PASANTIA (CIVIL)","2450","PROCEDIMIENTOS CONST. OBRAS VIALES Y SUELO","2352","202002","6"
"PASANTIA (CIVIL)","2450","PROCEDIMIENTOS CONST. OBRAS VIALES Y SUELO","2352","202102","7"
"PASANTIA (CIVIL)","2450","PROCEDIMIENTOS CONST. OBRAS VIALES Y SUELO","2352","202202","3"
"PASANTIA (CIVIL)","2450","PROCEDIMIENTOS CONST. OBRAS VIALES Y SUELO","2352","202302","2"
"PASANTIA (CIVIL)","2450","PROCEDIMIENTOS CONST.PARA ESTRUCTURAS","1700","202001","6"
"PASANTIA (CIVIL)","2450","PROCEDIMIENTOS CONST.PARA ESTRUCTURAS","1700","202101","2"
"PASANTIA (CIVIL)","2450","PROCEDIMIENTOS CONST.PARA ESTRUCTURAS","1700","202201","2"
"PASANTIA (CIVIL)","2450","PROCEDIMIENTOS CONST.PARA ESTRUCTURAS","1700","202301","1"
"PASANTIA (CIVIL)","2450","PROCEDIMIENTOS CONST.PARA ESTRUCTURAS","1700","202401","1"
"PASANTIA (CIVIL)","2450","PROGRAMACION 3","1323","202202","1"
"PASANTIA (CIVIL)","2450","PROYECTO DE INV.E INNOV.EN ING. ESTRUCT.","2410","202001","2"
"PASANTIA (CIVIL)","2450","PROYECTO ESTRUCTURAL ANUAL","2411","202001","2"
"PASANTIA (CIVIL)","2450","PROYECTO ESTRUCTURAL ANUAL","2411","202101","4"
"PASANTIA (CIVIL)","2450","PROYECTO ESTRUCTURAL ANUAL","2411","202201","7"
"PASANTIA (CIVIL)","2450","PROYECTO ESTRUCTURAL ANUAL","2411","202301","6"
"PASANTIA (CIVIL)","2450","PROYECTO HIDRAULICA-AMBIENTAL","2405","202001","2"
"PASANTIA (CIVIL)","2450","PROYECTO HIDRAULICA-AMBIENTAL","2405","202101","2"
"PASANTIA (CIVIL)","2450","PROYECTO HIDRAULICA-AMBIENTAL","2405","202201","3"
"PASANTIA (CIVIL)","2450","PROYECTO, PLANIF. Y CONST. DE OBRAS 1","2404","202001","5"
"PASANTIA (CIVIL)","2450","PROYECTO, PLANIF. Y CONST. DE OBRAS 1","2404","202101","2"
"PASANTIA (CIVIL)","2450","PROYECTO, PLANIF. Y CONST. DE OBRAS 1","2404","202201","2"
"PASANTIA (CIVIL)","2450","PROYECTO, PLANIF. Y CONST. DE OBRAS 1","2404","202301","4"
"PASANTIA (CIVIL)","2450","PROYECTO, PLANIF. Y CONST. DE OBRAS 2","2407","202002","6"
"PASANTIA (CIVIL)","2450","PROYECTO, PLANIF. Y CONST. DE OBRAS 2","2407","202102","2"
"PASANTIA (CIVIL)","2450","PROYECTO, PLANIF. Y CONST. DE OBRAS 2","2407","202202","3"
"PASANTIA (CIVIL)","2450","PROYECTO, PLANIF. Y CONST. DE OBRAS 2","2407","202302","2"
"PASANTIA (CIVIL)","2450","PROYECTO TRANSPORTE 1","2400","202002","2"
"PASANTIA (CIVIL)","2450","PROYECTO TRANSPORTE 1","2400","202202","1"
"PASANTIA (CIVIL)","2450","PROYECTO TRANSPORTE 2","2403","202001","3"
"PASANTIA (CIVIL)","2450","PROYECTO TRANSPORTE 2","2403","202101","2"
"PASANTIA (CIVIL)","2450","PUENTES","2359","202001","3"
"PASANTIA (CIVIL)","2450","PUENTES","2359","202102","7"
"PASANTIA (CIVIL)","2450","PUENTES","2359","202202","2"
"PASANTIA (CIVIL)","2450","PUENTES","2359","202302","3"
"PASANTIA (CIVIL)","2450","RESISTENCIA DE MATERIALES 2","1312","202002","3"
"PASANTIA (CIVIL)","2450","RESISTENCIA DE MATERIALES 2","1312","202102","1"
"PASANTIA (CIVIL)","2450","SEGURIDAD EN LA CONSTRUCCION","2246","202102","8"
"PASANTIA (CIVIL)","2450","SEGURIDAD EN LA CONSTRUCCION","2246","202202","2"
"PASANTIA (CIVIL)","2450","SEGURIDAD EN LA CONSTRUCCION","2246","202302","5"
"PASANTIA (CIVIL)","2450","TALLER DE ADMINISTRACION PARA INGENIERIA CIVIL","1946","202102","3"
"PASANTIA (CIVIL)","2450","TALLER DE ADMINISTRACION PARA INGENIERIA CIVIL","1946","202302","3"
"PASANTIA (CIVIL)","2450","TALLER DE DISEÑO, COM. Y REPRES. GRAFICA","1220","202001","1"
"PASANTIA (CIVIL)","2450","TALLER DE DISEÑO, COM. Y REPRES. GRAFICA","1220","202002","1"
"PASANTIA (CIVIL)","2450","TALLER DE INGENIERIA CIVIL","2805","202001","2"
"PASANTIA (CIVIL)","2450","TALLER DE INGENIERIA CIVIL","2804","202201","4"
"PASANTIA (CIVIL)","2450","TALLER DE INGENIERIA CIVIL","2804","202301","2"
"PASANTIA (CIVIL)","2450","TALLER DE INGENIERIA CIVIL","2804","202302","3"
"PASANTIA (CIVIL)","2450","TALLER DE INGENIERIA CIVIL","2803","202302","1"
"PASANTIA (CIVIL)","2450","TALLER DE INGENIERIA CIVIL","2804","202401","1"
"PASANTIA (CIVIL)","2450","TALLER DE REPRESENTACION Y COMUNICACION GRAFICA_MODULO A","1266","202201","3"
"PASANTIA (CIVIL)","2450","TALLER DE REPRESENTACION Y COMUNICACION GRAFICA_MODULO A","1266","202202","1"
"PASANTIA (CIVIL)","2450","TALLER DE REPRESENTACION Y COMUNICACION GRAFICA_MODULO A","1266","202301","2"
"PASANTIA (CIVIL)","2450","TALLER REPR. Y COM. GRAFICA - MODULO_CIVIL","1267","202202","1"
"PASANTIA (CIVIL)","2450","TECNOLOGIA DEL HORMIGON","2371","202001","2"
"PASANTIA (CIVIL)","2450","TECNOLOGIA DEL HORMIGON","2371","202101","3"
"PASANTIA (CIVIL)","2450","TECNOLOGIA DEL HORMIGON","2371","202201","4"
"PASANTIA (CIVIL)","2450","TECNOLOGIA DEL HORMIGON","2371","202301","3"
"PASANTIA (CIVIL)","2450","TRANSPORTE AEREO","2508","202002","2"
"PASANTIA (CIVIL)","2450","TRANSPORTE AEREO","2508","202102","1"
"PASANTIA (CIVIL)","2450","TRANSPORTE AEREO","2508","202202","1"
"PASANTIA (CIVIL)","2450","TRANSPORTE AEREO","2508","202302","1"
"PASANTIA (CIVIL)","2450","TRANSPORTE FERROVIARIO","2505","202001","2"
"PASANTIA (CIVIL)","2450","TRANSPORTE FERROVIARIO","2505","202101","2"
"PASANTIA (CIVIL)","2450","TRANSPORTE FERROVIARIO","2505","202201","3"
"PASANTIA (CIVIL)","2450","TRANSPORTE FLUVIAL Y MARITIMO","2507","202002","2"
"PASANTIA (CIVIL)","2450","TRANSPORTE FLUVIAL Y MARITIMO","2507","202202","1"
"PASANTIA (CIVIL)","2450","TRANSPORTE FLUVIAL Y MARITIMO","2507","202302","1"
"PASANTIA (CIVIL)","2450","TRANSPORTE POR CARRETERA","2504","202001","1"
"PASANTIA (CIVIL)","2450","TRANSPORTE POR CARRETERA","2504","202101","2"
"PASANTIA (CIVIL)","2450","TRANSPORTE POR CARRETERA","2504","202201","1"
"PASANTIA (CIVIL)","2450","TRANSPORTE POR CARRETERA","2504","202301","1"
"PASANTIA (CIVIL)","2450","TRANSPORTE POR CARRETERA","2504","202401","1"
"PASANTIA (CIVIL)","2450","TRANSPORTE URBANO","2511","202002","5"
"PASANTIA (CIVIL)","2450","TRANSPORTE URBANO","2511","202102","1"
"PASANTIA (CIVIL)","2450","TRANSPORTE URBANO","2511","202302","2"
"PASANTIA (CIVIL)","2450","TRATAMIENTO DE EFLUENTES","2316","202002","2"
"PASANTIA (CIVIL)","2450","TRATAMIENTO DE EFLUENTES","2316","202102","1"
"PASANTIA (CIVIL)","2450","TRATAMIENTO DE EFLUENTES","2316","202202","1"
"PASANTIA (CIVIL)","2450","TUTORIAS ENTRE PARES 2","2217","202102","1"
"PASANTIA (CIVIL)","2450","VIBRACIONES Y ONDAS","1144","202002","2"
"PASANTIA (CIVIL)","2450","VIBRACIONES Y ONDAS","1144","202102","1"
"PASANTIA (CIVIL)","2450","VIBRACIONES Y ONDAS","1144","202302","1"
"PASANTIA (COMPUTACION)","1731","POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","202002","2"
"PASANTIA (COMPUTACION)","1731","POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","202102","7"
"PASANTIA (COMPUTACION)","1731","POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","202202","10"
"PASANTIA (COMPUTACION)","1731","POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","202302","8"
"PASANTIA (COMPUTACION)","1731","PRACTICA DE ADMINISTRACION PARA INGENIEROS","1945","202002","3"
"PASANTIA (COMPUTACION)","1731","PRACTICA DE ADMINISTRACION PARA INGENIEROS","1945","202102","19"
"PASANTIA (COMPUTACION)","1731","PRACTICA DE ADMINISTRACION PARA INGENIEROS","1945","202202","9"
"PASANTIA (COMPUTACION)","1731","PRACTICA DE ADMINISTRACION PARA INGENIEROS","1945","202302","6"
"PASANTIA (COMPUTACION)","1731","PRINC.Y FUND.DEL PROC.PERS.DE SOFTWARE","1767","202101","1"
"PASANTIA (COMPUTACION)","1731","PRINC.Y FUND.DEL PROC.PERS.DE SOFTWARE","1767","202201","3"
"PASANTIA (COMPUTACION)","1731","PRINC.Y FUND.DEL PROC.PERS.DE SOFTWARE","1767","202301","1"
"PASANTIA (COMPUTACION)","1731","PRINC.Y FUND.DEL PROC.PERS.DE SOFTWARE","1767","202401","5"
"PASANTIA (COMPUTACION)","1731","PROBABILIDAD Y ESTADISTICA","1025","202002","1"
"PASANTIA (COMPUTACION)","1731","PROBABILIDAD Y ESTADISTICA","1025","202101","4"
"PASANTIA (COMPUTACION)","1731","PROBABILIDAD Y ESTADISTICA","1025","202201","1"
"PASANTIA (COMPUTACION)","1731","PROBABILIDAD Y ESTADISTICA","1025","202202","1"
"PASANTIA (COMPUTACION)","1731","PROFESION EN INGENIERIA DE SOFTWARE","1777","202002","1"
"PASANTIA (COMPUTACION)","1731","PROGRAMACION 3","1323","202202","1"
"PASANTIA (COMPUTACION)","1731","PROGRAMACION 4","1324","202301","1"
"PASANTIA (COMPUTACION)","1731","PROGRAMACION 4","1324","202401","1"
"PASANTIA (COMPUTACION)","1731","PROGRAMACION FUNCIONAL","1354","202001","7"
"PASANTIA (COMPUTACION)","1731","PROGRAMACION FUNCIONAL","1354","202101","8"
"PASANTIA (COMPUTACION)","1731","PROGRAMACION FUNCIONAL","1354","202201","25"
"PASANTIA (COMPUTACION)","1731","PROGRAMACION FUNCIONAL","1354","202301","19"
"PASANTIA (COMPUTACION)","1731","PROGRAMACION FUNCIONAL AVANZADA","1350","202002","1"
"PASANTIA (COMPUTACION)","1731","PROGRAMACION FUNCIONAL AVANZADA","1350","202102","5"
"PASANTIA (COMPUTACION)","1731","PROGRAMACION FUNCIONAL AVANZADA","1350","202202","3"
"PASANTIA (COMPUTACION)","1731","PROGRAMACION FUNCIONAL AVANZADA","1350","202302","1"
"PASANTIA (COMPUTACION)","1731","PROGRAMACION LOGICA","1340","202002","5"
"PASANTIA (COMPUTACION)","1731","PROGRAMACION LOGICA","1340","202101","3"
"PASANTIA (COMPUTACION)","1731","PROGRAMACION LOGICA","1340","202201","9"
"PASANTIA (COMPUTACION)","1731","PROGRAMACION LOGICA","1340","202301","7"
"PASANTIA (COMPUTACION)","1731","PROGRAMACION LOGICA","1340","202401","21"
"PASANTIA (COMPUTACION)","1731","PROGRAMACIÓN MASIVAMENTE PARALELA EN PROCESADORES GRÁFICOS (GPUS)","1898","202401","6"
"PASANTIA (COMPUTACION)","1731","PROYECTO DE GRADO","1730","202001","1"
"PASANTIA (COMPUTACION)","1731","PROYECTO DE GRADO","1730","202101","2"
"PASANTIA (COMPUTACION)","1731","PROYECTO DE GRADO","1730","202102","1"
"PASANTIA (COMPUTACION)","1731","PROYECTO DE GRADO","1730","202201","6"
"PASANTIA (COMPUTACION)","1731","PROYECTO DE GRADO","1730","202301","1"
"PASANTIA (COMPUTACION)","1731","PROYECTO DE INGENIERIA DE SOFTWARE","1721","202002","14"
"PASANTIA (COMPUTACION)","1731","PROYECTO DE INGENIERIA DE SOFTWARE","1721","202102","27"
"PASANTIA (COMPUTACION)","1731","PROYECTO DE INGENIERIA DE SOFTWARE","1721","202202","34"
"PASANTIA (COMPUTACION)","1731","PROYECTO DE INGENIERIA DE SOFTWARE","1721","202302","15"
"PASANTIA (COMPUTACION)","1731","RECUPERACION DE INF. Y RECOMEND. EN LA WEB (WIR)","1938","202002","8"
"PASANTIA (COMPUTACION)","1731","RECUPERACION DE INF. Y RECOMEND. EN LA WEB (WIR)","1938","202102","9"
"PASANTIA (COMPUTACION)","1731","RECUPERACION DE INF. Y RECOMEND. EN LA WEB (WIR)","1938","202202","7"
"PASANTIA (COMPUTACION)","1731","RECUPERACION DE INF. Y RECOMEND. EN LA WEB (WIR)","1938","202302","6"
"PASANTIA (COMPUTACION)","1731","RECUPERACION DE INF. Y RECOMEND. EN LA WEB (WIR)","1938","202401","10"
"PASANTIA (COMPUTACION)","1731","REDES DE COMPUTADORAS","1446","202002","9"
"PASANTIA (COMPUTACION)","1731","REDES DE COMPUTADORAS","1446","202102","20"
"PASANTIA (COMPUTACION)","1731","REDES DE COMPUTADORAS","1446","202202","15"
"PASANTIA (COMPUTACION)","1731","REDES DE COMPUTADORAS","1446","202302","12"
"PASANTIA (COMPUTACION)","1731","REDES NEURONALES PARA LENGUAJE NATURAL","1887","202302","2"
"PASANTIA (COMPUTACION)","1731","RELACIONES PERSONALES EN ING. DE SOFT. Y GER. DE PROY.","1758","202001","2"
"PASANTIA (COMPUTACION)","1731","RELACIONES PERSONALES EN ING. DE SOFT. Y GER. DE PROY.","1758","202101","5"
"PASANTIA (COMPUTACION)","1731","RELACIONES PERSONALES EN ING. DE SOFT. Y GER. DE PROY.","1758","202201","6"
"PASANTIA (COMPUTACION)","1731","RELACIONES PERSONALES EN ING. DE SOFT. Y GER. DE PROY.","1758","202301","1"
"PASANTIA (COMPUTACION)","1731","RELACIONES PERSONALES EN ING. DE SOFT. Y GER. DE PROY.","1758","202401","6"
"PASANTIA (COMPUTACION)","1731","SISTEMAS DE INFORMACION EN SALUD","1937","202201","3"
"PASANTIA (COMPUTACION)","1731","SISTEMAS DE INFORMACION PARA EL ANALISIS DE GRANDES VOLUMENES DE DATOS","1781","202001","4"
"PASANTIA (COMPUTACION)","1731","SISTEMAS DE INFORMACION PARA EL ANALISIS DE GRANDES VOLUMENES DE DATOS","1781","202101","2"
"PASANTIA (COMPUTACION)","1731","SISTEMAS DE INFORMACION PARA EL ANALISIS DE GRANDES VOLUMENES DE DATOS","1781","202301","2"
"PASANTIA (COMPUTACION)","1731","SISTEMAS DE INFORMACION PARA EL ANALISIS DE GRANDES VOLUMENES DE DATOS","1781","202401","7"
"PASANTIA (COMPUTACION)","1731","SISTEMAS OPERATIVOS","1537","202001","5"
"PASANTIA (COMPUTACION)","1731","SISTEMAS OPERATIVOS","1537","202002","2"
"PASANTIA (COMPUTACION)","1731","SISTEMAS OPERATIVOS","1537","202101","9"
"PASANTIA (COMPUTACION)","1731","SISTEMAS OPERATIVOS","1537","202102","1"
"PASANTIA (COMPUTACION)","1731","SISTEMAS OPERATIVOS","1537","202201","19"
"PASANTIA (COMPUTACION)","1731","SISTEMAS OPERATIVOS","1537","202202","8"
"PASANTIA (COMPUTACION)","1731","SISTEMAS OPERATIVOS","1537","202301","10"
"PASANTIA (COMPUTACION)","1731","SISTEMAS OPERATIVOS","1537","202401","19"
"PASANTIA (COMPUTACION)","1731","TALLER DE EVALUACION DE TECNOLOGIAS DE LA INF.","1774","202001","6"
"PASANTIA (COMPUTACION)","1731","TALLER DE EVALUACION DE TECNOLOGIAS DE LA INF.","1774","202201","7"
"PASANTIA (COMPUTACION)","1731","TALLER DE EVALUACION DE TECNOLOGIAS DE LA INF.","1774","202401","10"
"PASANTIA (COMPUTACION)","1731","TALLER DE GEST.Y TEC.PROC.NEGOCIO (TBPM)","1766","202101","1"
"PASANTIA (COMPUTACION)","1731","TALLER DE GEST.Y TEC.PROC.NEGOCIO (TBPM)","1766","202401","1"
"PASANTIA (COMPUTACION)","1731","TALLER DE ING.DIRIGIDA POR MODELOS","1770","202002","1"
"PASANTIA (COMPUTACION)","1731","TALLER DE ING.DIRIGIDA POR MODELOS","1770","202202","1"
"PASANTIA (COMPUTACION)","1731","TALLER DE ING.DIRIGIDA POR MODELOS","1770","202302","1"
"PASANTIA (COMPUTACION)","1731","TALLER DE LENG.Y TEC.DE LA WEB SEMANTICA","1947","202102","1"
"PASANTIA (COMPUTACION)","1731","TALLER DE MINERIA DE PROCESOS DE NEGOCIO (TPM)","1876","202401","2"
"PASANTIA (COMPUTACION)","1731","TALLER DE PLAN Y SEG DE PROY DE SOFTWARE","1778","202101","1"
"PASANTIA (COMPUTACION)","1731","TALLER DE PROGRAMACION","1327","202002","1"
"PASANTIA (COMPUTACION)","1731","TALLER DE PROGRAMACION","1327","202102","7"
"PASANTIA (COMPUTACION)","1731","TALLER DE PROGRAMACION","1327","202202","3"
"PASANTIA (COMPUTACION)","1731","TALLER DE PROGRAMACION","1327","202302","2"
"PASANTIA (COMPUTACION)","1731","TALLER DE ROBOTICA EDUCATIVA","1780","202001","1"
"PASANTIA (COMPUTACION)","1731","TALLER DE ROBOTICA EDUCATIVA","1780","202202","1"
"PASANTIA (COMPUTACION)","1731","TALLER DE ROBOTICA EDUCATIVA","1780","202301","1"
"PASANTIA (COMPUTACION)","1731","TALLER DE SEGURIDAD INFORMATICA","1437","202002","2"
"PASANTIA (COMPUTACION)","1731","TALLER DE SEGURIDAD INFORMATICA","1437","202102","1"
"PASANTIA (COMPUTACION)","1731","TALLER DE SEGURIDAD INFORMATICA","1437","202202","1"
"PASANTIA (COMPUTACION)","1731","TALLER DE SIST. DE INF. GEO. EMPRES.","1776","202001","6"
"PASANTIA (COMPUTACION)","1731","TALLER DE SIST. DE INF. GEO. EMPRES.","1776","202101","2"
"PASANTIA (COMPUTACION)","1731","TALLER DE SIST. DE INF. GEO. EMPRES.","1776","202201","1"
"PASANTIA (COMPUTACION)","1731","TALLER DE SIST. DE INF. GEO. EMPRES.","1776","202301","5"
"PASANTIA (COMPUTACION)","1731","TALLER DE SISTEMAS CIBER-FISICOS","1952","202002","1"
"PASANTIA (COMPUTACION)","1731","TALLER DE SISTEMAS CIBER-FISICOS","1952","202201","1"
"PASANTIA (COMPUTACION)","1731","TALLER DE SISTEMAS CIBER-FISICOS","1952","202401","1"
"PASANTIA (COMPUTACION)","1731","TALLER DE SISTEMAS DE INFORMACION 1","1751","202002","3"
"PASANTIA (COMPUTACION)","1731","TALLER DE SISTEMAS DE INFORMACION 1","1751","202102","6"
"PASANTIA (COMPUTACION)","1731","TALLER DE SISTEMAS DE INFORMACION 1","1751","202202","1"
"PASANTIA (COMPUTACION)","1731","TALLER DE SISTEMAS DE INFORMACION 1","1751","202302","3"
"PASANTIA (COMPUTACION)","1731","TALLER DE SISTEMAS EMPRESARIALES","1775","202001","6"
"PASANTIA (COMPUTACION)","1731","TALLER DE SISTEMAS EMPRESARIALES","1775","202101","3"
"PASANTIA (COMPUTACION)","1731","TALLER DE SISTEMAS EMPRESARIALES","1775","202201","4"
"PASANTIA (COMPUTACION)","1731","TALLER DE SISTEMAS EMPRESARIALES","1775","202301","2"
"PASANTIA (COMPUTACION)","1731","TALLER DE VERIFICACION DEL SOFTWARE","1742","202102","1"
"PASANTIA (COMPUTACION)","1731","TECNICAS AVANZADAS PARA LA GEST. DE SIST. DE INF.","1933","202002","3"
"PASANTIA (COMPUTACION)","1731","TECNICAS AVANZADAS PARA LA GEST. DE SIST. DE INF.","1933","202102","6"
"PASANTIA (COMPUTACION)","1731","TECNICAS AVANZADAS PARA LA GEST. DE SIST. DE INF.","1933","202202","7"
"PASANTIA (COMPUTACION)","1731","TEORIA DE LENGUAJES","1325","202001","1"
"PASANTIA (COMPUTACION)","1731","TEORIA DE LENGUAJES","1325","202101","5"
"PASANTIA (COMPUTACION)","1731","TEORIA DE LENGUAJES","1325","202201","5"
"PASANTIA (COMPUTACION)","1731","TEORIA DE LENGUAJES","1325","202301","3"
"PASANTIA (COMPUTACION)","1731","TEORIA DE LENGUAJES","1325","202401","10"
"PASANTIA (COMPUTACION)","1731","TRATAMIENTO DE IMAGENES POR COMPUTADORA","5828","202401","2"
"PASANTIA (COMPUTACION)","1731","TUTORIAS ENTRE PARES 1","2216","202201","1"
"PASANTIA (COMPUTACION)","1731","TUTORIAS ENTRE PARES 1","2216","202301","1"
"PASANTIA (COMPUTACION)","1731","TUTORIAS ENTRE PARES 1","2216","202302","1"
"PASANTIA (COMPUTACION)","1731","TUTORIAS ENTRE PARES 2","2217","202301","1"
"PASANTIA (COMPUTACION)","1731","TUTORIAS ENTRE PARES 2","2217","202302","1"
"PASANTIA (ELECTRICA)","2011","PRINCIPIOS DE QUIMICA GENERAL","1620","202001","2"
"PASANTIA (ELECTRICA)","2011","PROBABILIDAD Y ESTADISTICA","1025","202101","2"
"PASANTIA (ELECTRICA)","2011","PROCESAMIENTO DE IMAGENES PARA BIOLOGIA Y MEDICINA","5847","202202","1"
"PASANTIA (ELECTRICA)","2011","PROCESAMIENTO DIGITAL DE SEÑALES DE AUDIO","5839","202201","7"
"PASANTIA (ELECTRICA)","2011","PROGRAMACION 2","1321","202101","2"
"PASANTIA (ELECTRICA)","2011","PROGRAMACION 2","1321","202201","2"
"PASANTIA (ELECTRICA)","2011","PROGRAMACION 2","1321","202301","3"
"PASANTIA (ELECTRICA)","2011","PROGRAMACION 4","1324","202001","1"
"PASANTIA (ELECTRICA)","2011","PROGRAMACION 4","1324","202301","1"
"PASANTIA (ELECTRICA)","2011","PROGRAMACION PARA INGENIERIA ELECTRICA","1307","202001","2"
"PASANTIA (ELECTRICA)","2011","PROGRAMACION PARA INGENIERIA ELECTRICA","1307","202101","1"
"PASANTIA (ELECTRICA)","2011","PROGRAMACION PARA INGENIERIA ELECTRICA","1307","202401","1"
"PASANTIA (ELECTRICA)","2011","PROYECTO DE INSTALACIONES ELECTRICAS DE BAJA Y MEDIA TENSION","5511","202002","4"
"PASANTIA (ELECTRICA)","2011","PROYECTO DE INSTALACIONES ELECTRICAS DE BAJA Y MEDIA TENSION","5511","202102","2"
"PASANTIA (ELECTRICA)","2011","PROYECTO DE INSTALACIONES ELECTRICAS DE BAJA Y MEDIA TENSION","5511","202302","1"
"PASANTIA (ELECTRICA)","2011","PROYECTO (ING.ELEC.)","2013","202001","3"
"PASANTIA (ELECTRICA)","2011","PROYECTO (ING.ELEC.)","2013","202002","3"
"PASANTIA (ELECTRICA)","2011","PROYECTO (ING.ELEC.)","2013","202101","5"
"PASANTIA (ELECTRICA)","2011","PROYECTO (ING.ELEC.)","2013","202201","5"
"PASANTIA (ELECTRICA)","2011","PROYECTO (ING.ELEC.)","2013","202202","3"
"PASANTIA (ELECTRICA)","2011","PROYECTO (ING.ELEC.)","2013","202302","3"
"PASANTIA (ELECTRICA)","2011","PROYECTO (ING.ELEC.)","2013","202401","2"
"PASANTIA (ELECTRICA)","2011","REDES DE DATOS 1","5824","202002","3"
"PASANTIA (ELECTRICA)","2011","REDES DE DATOS 1","5824","202102","1"
"PASANTIA (ELECTRICA)","2011","REDES DE DATOS 1","5824","202202","9"
"PASANTIA (ELECTRICA)","2011","REDES DE DATOS 1","5824","202302","9"
"PASANTIA (ELECTRICA)","2011","REDES DE DATOS 2","5855","202001","2"
"PASANTIA (ELECTRICA)","2011","REDES DE DATOS 2","5855","202101","2"
"PASANTIA (ELECTRICA)","2011","REDES DE DATOS 2","5855","202301","1"
"PASANTIA (ELECTRICA)","2011","REDES DE DATOS 2","5855","202401","1"
"PASANTIA (ELECTRICA)","2011","REDES DE SENSORES INALAMBRICOS","1538","202102","4"
"PASANTIA (ELECTRICA)","2011","REDES DE SENSORES INALAMBRICOS","1538","202202","9"
"PASANTIA (ELECTRICA)","2011","REDES DE SENSORES INALAMBRICOS","1538","202302","9"
"PASANTIA (ELECTRICA)","2011","REDES ELECTRICAS","5508","202001","1"
"PASANTIA (ELECTRICA)","2011","REDES ELECTRICAS","5508","202201","1"
"PASANTIA (ELECTRICA)","2011","REDES ELECTRICAS","5508","202301","1"
"PASANTIA (ELECTRICA)","2011","SEMINARIO DE INGENIERIA BIOMEDICA","5705","202101","1"
"PASANTIA (ELECTRICA)","2011","SEÑALES ALEATORIAS Y MODULACION","1460","202102","3"
"PASANTIA (ELECTRICA)","2011","SEÑALES ALEATORIAS Y MODULACION","1460","202202","5"
"PASANTIA (ELECTRICA)","2011","SEÑALES ALEATORIAS Y MODULACION","1460","202302","6"
"PASANTIA (ELECTRICA)","2011","SEÑALES Y SISTEMAS","1457","202001","2"
"PASANTIA (ELECTRICA)","2011","SEÑALES Y SISTEMAS","1457","202101","2"
"PASANTIA (ELECTRICA)","2011","SEÑALES Y SISTEMAS","1457","202301","1"
"PASANTIA (ELECTRICA)","2011","SEÑALES Y SISTEMAS","1457","202401","2"
"PASANTIA (ELECTRICA)","2011","SISTEMAS EMBEBIDOS PARA TIEMPO REAL","1556","202001","3"
"PASANTIA (ELECTRICA)","2011","SISTEMAS EMBEBIDOS PARA TIEMPO REAL","1556","202101","4"
"PASANTIA (ELECTRICA)","2011","SISTEMAS EMBEBIDOS PARA TIEMPO REAL","1556","202201","3"
"PASANTIA (ELECTRICA)","2011","SISTEMAS EMBEBIDOS PARA TIEMPO REAL","1556","202301","2"
"PASANTIA (ELECTRICA)","2011","SISTEMAS EMBEBIDOS PARA TIEMPO REAL","1556","202401","2"
"PASANTIA (ELECTRICA)","2011","SISTEMAS Y CONTROL","5905","202002","8"
"PASANTIA (ELECTRICA)","2011","SISTEMAS Y CONTROL","5905","202102","2"
"PASANTIA (ELECTRICA)","2011","SISTEMAS Y CONTROL","5905","202202","8"
"PASANTIA (ELECTRICA)","2011","SISTEMAS Y CONTROL","5905","202302","8"
"PASANTIA (ELECTRICA)","2011","SUBESTACIONES EN MEDIA TENSION","5514","202001","2"
"PASANTIA (ELECTRICA)","2011","SUBESTACIONES EN MEDIA TENSION","5514","202101","2"
"PASANTIA (ELECTRICA)","2011","SUBESTACIONES EN MEDIA TENSION","5514","202201","3"
"PASANTIA (ELECTRICA)","2011","TALLER DE APRENDIZAJE AUTOMATICO","5853","202101","1"
"PASANTIA (ELECTRICA)","2011","TALLER DE APRENDIZAJE AUTOMATICO","5720","202201","2"
"PASANTIA (ELECTRICA)","2011","TALLER DE APRENDIZAJE AUTOMATICO","5853","202201","2"
"PASANTIA (ELECTRICA)","2011","TALLER DE APRENDIZAJE AUTOMATICO","5720","202301","4"
"PASANTIA (ELECTRICA)","2011","TALLER DE APRENDIZAJE AUTOMATICO","5853","202301","1"
