uc_1,uc_2,coincidencia
1779,1777,3.0
1779,1780,1.0
1779,1868,1.0
1779,1927,11.333333333333334
1779,1933,7.666666666666667
1779,1938,6.25
1779,1945,6.0
1779,1951,2.5
1779,2035,7.75
1779,2037,3.75
1779,2038,1.75
1779,2098,2.75
1779,2210,1.0
1779,2216,1.0
1779,2391,4.0
1779,2398,1.0
1802,1033,1.0
1802,1151,1.0
1802,1224,1.0
1802,1225,2.0
1802,1543,1.0
1802,1731,1.0
1802,1751,1.0
1802,1933,3.0
1802,1938,2.0
1802,1945,1.0
1802,1947,2.0
1815,1025,1.0
1815,1064,2.0
1815,1144,4.0
1815,1220,9.0
1815,1226,2.0
1815,1322,1.5
1815,1638,11.5
1815,1719,2.5
1815,1859,2.0
1815,1927,2.0
1815,1945,1.5
1815,2001,2.0
1815,2002,8.0
1815,2019,3.0
1815,2032,1.0
1815,2054,1.0
1815,2200,3.5
1815,2603,1.0
1815,5507,9.0
1815B,1144,3.5
1815B,1226,2.0
1815B,1266,2.0
1815B,1269,3.0
1815B,1373,1.0
1815B,1638,9.5
1815B,1729,1.0
1815B,1859,1.0
1815B,1869,2.0
1815B,1927,1.0
1815B,1945,1.0
1815B,2001,1.0
1815B,2002,5.0
1815B,2032,1.0
1815B,2054,3.0
1815B,2200,5.5
1815B,5507,9.0
1823,1144,4.5
1823,1729,1.6666666666666667
1828,1033,6.666666666666667
1828,1225,7.333333333333333
1828,1327,1.0
1828,1340,16.0
1828,1350,1.6666666666666667
1828,1437,1.0
1828,1446,5.333333333333333
1828,1537,1.0
1828,1624,1.5
1828,1721,19.0
1828,1730,2.0
1828,1731,9.666666666666666
1828,1742,1.0
1828,1751,1.0
1828,1779,5.333333333333333
1828,1933,3.0
1828,1938,5.666666666666667
1828,1941,5.666666666666667
1828,1945,6.333333333333333
1833,1023,1.0
1833,1025,1.0
1833,1033,1.0
1833,1064,2.5
1833,1144,2.0
1833,1201,3.0
1833,1220,2.5
1833,1226,1.0
1833,1267,1.0
1833,1312,21.0
1833,1715,16.0
1833,1715B,4.0
1833,1853,1.0
1833,1945,3.5
1833,1946,4.333333333333333
1833,2218,2.0
1833,2242,4.0
1833,2246,5.75
1833,2315,20.0
1833,2316,1.0
1833,2321,2.0
1833,2352,6.0
1833,2356,2.0
1833,2359,3.6666666666666665
1833,2368,4.0
1833,2375,1.0
1833,2379,3.3333333333333335
1833,2380,5.25
1833,2395,5.5
1833,2400,1.0
1833,2407,2.0
1833,2450,2.5
1833,2507,2.5
1833,2508,2.5
1833,2510,9.5
1833,2511,1.3333333333333333
1833,2803,1.0
1833,2804,5.0
1833,2805,1.0
1847,1144,1.0
1847,1220,1.0
1847,1312,1.0
1847,1715,1.0
1847,1853,2.5
1847,1874,1.0
1847,1945,2.0
1847,1946,3.0
1847,2217,1.0
1847,2242,3.0
1847,2246,1.0
1847,2316,3.0
1847,2352,5.0
1847,2396,3.3333333333333335
1847,2405,2.5
1847,2450,2.5
1847,2510,2.0
1847,PA483,1.0
1852,1025,1.0
1852,1064,1.0
1852,1312,1.0
1852,1715,2.0
1852,1847,1.6666666666666667
1852,1853,1.75
1852,1855,2.3333333333333335
1852,1874,1.0
1852,1875A,2.5
1852,1945,1.0
1852,1946,3.0
1852,2206,2.0
1852,2242,2.0
1852,2246,1.0
1852,2316,2.0
1852,2352,1.6666666666666667
1852,2396,3.0
1852,2405,1.0
1852,2450,1.0
1852,2510,1.6666666666666667
1852,PA234,1.0
1853,1144,1.0
1853,1220,3.0
1853,1266,1.0
1853,1267,1.0
1853,1312,3.6666666666666665
1853,1875A,1.5
1853,1945,1.0
1853,1946,2.5
1853,2246,1.0
1853,2316,10.5
1853,2352,1.0
1853,2368,1.0
1855,1220,1.0
1855,1266,1.0
1855,1267,1.0
1855,1312,2.6666666666666665
1855,1715,2.0
1855,1847,2.0
1855,1853,5.25
1855,1875A,1.0
1855,1945,1.5
1855,1946,3.0
1855,2242,2.0
1855,2246,1.0
1855,2316,5.25
1855,2352,1.0
1855,2396,3.75
1855,2450,1.6666666666666667
1855,2510,2.5
1858,1025,1.5
1858,1031,1.0
1858,1422,2.5
1858,1509,5.0
1858,1521,1.0
1858,1524,2.0
1858,1526,1.0
1858,1643,1.0
1858,1644,3.0
1858,1645,4.0
1858,1715,3.3333333333333335
1858,1715B,2.0
1858,1945,2.0
1858,2112,2.5
1858,2120,1.0
1858,2247,10.0
1858,2388,3.25
1858,2413,1.0
1858,EP21,1.0
1858,TCI21,1.0
1858,TCI23,1.6666666666666667
1858,TCI25,2.5
1858,TCI26,2.0
1858,TCI27,2.0
1858,TCI28,3.25
1859,1220,2.0
1859,1638,3.0
1859,1719,2.0
1859,1823,1.0
1859,2001,1.5
1859,2002,2.0
1859,2032,1.0
1859,2200,1.0
1866,1031,1.0
1866,1033,10.333333333333334
1866,1064,1.5
1866,1151,2.0
1866,1216,1.0
1866,1224,2.6666666666666665
1866,1225,11.666666666666666
1866,1327,1.5
1866,1347,3.5
1866,1350,2.0
1866,1437,2.0
1866,1443,1.6666666666666667
1866,1446,7.333333333333333
1866,1510,2.0
1866,1537,2.0
1866,1543,10.0
1866,1624,3.5
1866,1721,29.333333333333332
1866,1730,1.0
1866,1731,10.0
1866,1742,1.0
1866,1751,2.3333333333333335
1866,1770,1.5
1866,1777,1.0
1866,1779,2.6666666666666665
1866,1780,1.0
1866,1802,1.0
1866,1828,9.0
1866,1868,7.0
1866,1890,4.0
1866,1891,4.0
1866,1926,1.0
1866,1933,3.0
1866,1938,4.333333333333333
1866,1941,3.0
1866,1945,12.666666666666666
1866,1948,2.0
1866,1952,3.0
1866,2216,2.0
1866,2217,2.0
1866,2415,1.0
1866,2418,1.5
1866,5852,2.0
1868,1144,1.0
1868,1225,3.0
1868,1321,1.0
1868,1323,10.0
1868,1327,4.0
1868,1350,1.0
1868,1373,2.0
1868,1446,6.0
1868,1633,2.0
1868,1638,1.0
1868,1640,1.0
1868,1721,3.0
1868,1731,1.0
1868,1751,1.0
1868,1823,3.0
1868,1887,2.0
1868,1891,1.0
1868,1938,1.0
1868,1945,4.0
1868,2001,1.0
1868,2002,2.0
1868,2033,1.0
1868,2035,1.0
1868,2037,2.0
1868,2038,3.0
1868,2391,2.0
1868,2511,1.0
1868,5905,2.0
1868,PF02,1.0
1868,Q74,1.0
1869,1144,1.0
1869,1460,2.0
1869,1729,1.0
1869,2011,1.0
1869,2018,1.0
1869,2022,1.0
1869,2030,2.0
1869,2200,1.0
1869,5824,1.0
1869,5847,1.0
1869,5905,2.0
1872,1023,2.0
1872,1026,2.0
1872,1033,9.0
1872,1062,1.0
1872,1064,6.0
1872,1123,3.0
1872,1128,2.0
1872,1144,1.0
1872,1152,1.0
1872,1153,2.0
1872,1155,3.0
1872,1224,6.0
1872,1225,9.0
1872,1236,1.0
1872,1321,1.0
1872,1323,6.0
1872,1327,3.0
1872,1347,1.0
1872,1373,1.0
1872,1411,1.0
1872,1443,5.0
1872,1446,2.0
1872,1456,1.0
1872,1624,2.0
1872,1721,4.0
1872,1866,5.0
1872,1868,4.0
1872,1911,1.0
1872,1922,1.0
1872,1945,2.0
1872,2109,1.0
1872,2216,2.0
1872,2217,2.0
1872,5824,1.0
1873,1823,1.0
1874,1312,1.0
1874,1875A,2.0
1874,1946,1.0
1874,2217,1.0
1874,2352,2.0
1874,2405,1.5
1874,2450,1.0
1875A,2316,1.5
1880,1033,1.0
1880,1151,1.0
1880,1224,1.0
1880,1770,1.0
1882,1411,1.0
1882,1422,1.0
1882,1858,1.0
1882,2247,1.0
1882,2388,2.0
1882,2413,1.0
1882,TCI23,2.0
1882,TCI25,1.0
1882,TCI28,3.0
1887,1891,1.0
1890,1033,4.0
1890,1064,1.0
1890,1152,1.0
1890,1224,1.0
1890,1350,1.0
1890,1446,2.0
1890,1543,6.0
1890,1617,1.0
1890,1624,2.0
1890,1633,1.0
1890,1721,2.0
1890,1731,3.0
1890,1751,3.0
1890,1770,2.0
1890,1779,5.0
1890,1938,6.0
1890,1941,7.0
1890,2415,1.0
1890,2417,1.0
1890,2418,3.0
1891,1952,2.0
1892,1033,10.0
1892,1062,1.0
1892,1063,1.0
1892,1064,3.0
1892,1122,1.0
1892,1128,6.0
1892,1155,5.0
1892,1224,6.0
1892,1323,10.0
1892,1373,2.0
1892,1411,1.0
1892,1456,4.0
1892,1459,5.0
1892,1460,6.0
1892,1557,1.0
1892,1868,1.0
1892,1922,1.0
1892,1945,1.0
1892,2013,2.0
1892,2021,2.0
1892,2035,3.0
1892,2039,1.0
1892,2060,6.0
1892,2256,1.0
1892,2415,4.0
1892,2907,2.0
1892,5507,2.0
1892,5824,7.0
1892,5848,1.0
1892,5851,2.0
1892,5852,11.0
1892,5905,1.0
1892,5920,1.0
1892,Q66,2.0
1892,TTR13,3.0
1911,1023,1.6666666666666667
1911,1025,4.75
1911,1026,2.0
1911,1031,2.0
1911,1033,22.5
1911,1064,2.5
1911,1144,1.0
1911,1225,18.5
1911,1321,1.0
1911,1322,1.0
1911,1323,8.25
1911,1327,93.25
1911,1340,9.0
1911,1350,1.6666666666666667
1911,1446,97.25
1911,1456,1.0
1911,1459,2.0
1911,1460,2.75
1911,1537,6.0
1911,1538,1.5
1911,1543,1.6666666666666667
1911,1624,4.25
1911,1721,1.5
1911,1731,6.25
1911,1770,2.0
1911,1779,2.75
1911,1780,1.0
1911,1828,2.5
1911,1868,5.0
1911,1945,28.25
1911,1951,1.0
1911,2011,2.0
1911,2013,2.0
1911,2018,2.0
1911,2022,1.0
1911,2040,1.0
1911,2060,1.0
1911,2216,1.0
1911,2217,1.0
1911,3207,2.0
1911,5507,1.0
1911,5824,2.0
1911,5828,2.0
1911,5836,1.0
1911,5905,2.0
1911,MI2,1.0
1913,1025,1.3333333333333333
1913,1031,1.0
1913,1062,2.0
1913,1063,1.0
1913,1064,1.0
1913,1152,1.0
1913,1153,1.3333333333333333
1913,1220,2.0
1913,1224,2.0
1913,1411,2.3333333333333335
1913,1509,3.75
1913,1521,2.3333333333333335
1913,1526,1.3333333333333333
1913,1612,2.0
1913,1614,4.25
1913,1618,2.0
1913,1643,2.0
1913,1715,4.5
1913,1715B,4.0
1913,1858,2.5
1913,1882,1.0
1913,2247,3.0
1913,TCI26,2.0
1913,TCI28,2.0
1922,1023,2.3333333333333335
1922,1025,2.0
1922,1026,1.0
1922,1031,1.0
1922,1033,16.0
1922,1064,12.0
1922,1122,9.0
1922,1123,22.25
1922,1128,2.0
1922,1144,6.0
1922,1151,1.0
1922,1152,1.25
1922,1153,13.25
1922,1155,5.25
1922,1214,2.0
1922,1220,7.5
1922,1224,20.5
1922,1226,5.25
1922,1266,3.5
1922,1268,2.5
1922,1269,5.0
1922,1322,13.5
1922,1373,6.5
1922,1456,1.0
1922,1460,2.0
1922,1633,2.3333333333333335
1922,1638,9.75
1922,1718,2.5
1922,1719,15.25
1922,1729,1.0
1922,1742,1.0
1922,1779,1.6666666666666667
1922,1815,3.0
1922,1815B,3.0
1922,1823,11.25
1922,1859,4.75
1922,1868,5.0
1922,1873,1.0
1922,1911,1.0
1922,1927,3.3333333333333335
1922,1945,8.0
1922,1951,3.0
1922,2001,9.75
1922,2002,8.0
1922,2019,1.0
1922,2030,3.5
1922,2032,2.3333333333333335
1922,2033,21.75
1922,2035,3.0
1922,2037,12.0
1922,2038,14.5
1922,2039,4.5
1922,2054,1.0
1922,2098,1.0
1922,2109,19.75
1922,2200,5.75
1922,2256,16.25
1922,2398,1.0
1922,2413,2.0
1922,2416,5.666666666666667
1922,2603,1.0
1922,5507,12.75
1922,5610,1.0
1922,5716,2.0
1922,5821,2.0
1922,5824,4.0
1922,5851,1.0
1922,5905,1.0
1922,PQ06,1.0
1922,Q100,5.0
1922,Q101,2.5
1922,Q106,1.0
1922,Q202,1.0
1922,Q28,1.3333333333333333
1922,Q57,8.5
1922,Q59,27.0
1922,Q59B,15.0
1922,Q66,5.333333333333333
1922,Q70,5.75
1922,Q73,5.666666666666667
1922,Q74,3.0
1922,Q77C,5.25
1922,Q82,4.0
1922,Q94,2.0
1926,1025,1.0
1926,1033,2.0
1926,1225,1.0
1926,1340,1.0
1926,1446,2.0
1926,1537,1.0
1926,1721,1.6666666666666667
1926,1730,1.0
1926,1731,2.0
1926,1751,2.0
1926,1770,1.5
1926,1777,1.0
1926,1779,1.0
1926,1828,1.0
1926,1933,3.0
1926,1938,3.3333333333333335
1926,1941,2.0
1926,1945,1.0
1926,1947,3.0
1927,1144,2.0
1927,2038,3.0
1938,1216,1.0
1938,1327,1.0
1938,1437,3.0
1938,1446,4.75
1938,1537,2.0
1938,1742,3.0
1938,1751,3.0
1938,1770,2.0
1938,1887,3.0
1938,1891,1.0
1938,1933,9.0
1938,1947,3.0
1941,1025,1.0
1941,1026,1.0
1941,1033,6.5
1941,1216,2.0
1941,1225,2.5
1941,1340,3.0
1941,1350,1.0
1941,1437,1.0
1941,1446,4.0
1941,1537,1.6666666666666667
1941,1617,1.0
1941,1624,1.5
1941,1721,4.5
1941,1730,2.0
1941,1731,5.75
1941,1742,1.0
1941,1751,4.25
1941,1770,3.5
1941,1777,1.0
1941,1779,3.5
1941,1780,2.0
1941,1868,2.0
1941,1887,3.0
1941,1933,6.0
1941,1938,8.25
1941,1945,1.0
1945,1025,2.3333333333333335
1945,1144,1.0
1945,1216,2.0
1945,1220,3.0
1945,1266,1.0
1945,1312,3.5
1945,1321,1.0
1945,1322,5.0
1945,1323,4.0
1945,1327,10.5
1945,1340,6.0
1945,1350,3.3333333333333335
1945,1373,4.0
1945,1437,1.5
1945,1446,31.5
1945,1509,2.0
1945,1521,1.0
1945,1537,3.0
1945,1617,2.0
1945,1633,2.0
1945,1638,2.0
1945,1721,32.25
1945,1730,1.0
1945,1742,1.5
1945,1751,2.5
1945,1770,2.0
1945,1780,1.0
1945,1823,1.0
1945,1875A,2.0
1945,1891,1.0
1945,1927,5.333333333333333
1945,1933,3.0
1945,1938,2.75
1945,1946,1.0
1945,1951,3.0
1945,1952,1.0
1945,2001,1.0
1945,2033,5.333333333333333
1945,2035,7.25
1945,2038,10.75
1945,2246,2.0
1945,2316,1.0
1945,2352,3.0
1945,2359,3.0
1945,2368,2.3333333333333335
1945,2400,1.0
1945,2405,2.0
1945,2407,2.0
1945,2507,1.0
1945,2508,1.0
1945,2511,1.0
1945,2803,1.0
1945,2805,1.0
1945,5905,1.0
1945,Q100,1.0
1946,1144,1.0
1946,1267,1.0
1946,1875A,2.5
1946,2217,1.0
1946,2316,3.0
1946,2507,1.0
1946,2508,1.0
1946,2511,1.0
1946,2804,6.0
1947,1933,2.0
1947,1952,1.0
1948,1033,2.5
1948,1216,2.0
1948,1225,2.0
1948,1340,6.0
1948,1437,4.0
1948,1537,1.0
1948,1543,3.0
1948,1721,2.0
1948,1730,1.0
1948,1731,1.5
1948,1742,2.0
1948,1751,3.0
1948,1779,2.0
1948,1828,1.5
1948,1926,2.0
1948,1933,3.0
1948,1938,7.0
1948,1941,1.0
1948,1945,1.5
1951,1633,1.0
1951,1927,1.0
1951,2038,1.5
1951,2216,1.0
1951,Q74,1.0
1952,1742,1.0
1952,1933,2.0
1953,1023,2.0
1953,1033,2.0
1953,1153,1.0
1953,1216,2.0
1953,1220,1.0
1953,1224,3.0
1953,1411,4.0
1953,1422,1.0
1953,1509,1.0
1953,1510,1.0
1953,1619,1.0
1953,1633,11.0
1953,1715,1.0
1953,1779,5.0
1953,1927,14.0
1953,2001,1.0
1953,2035,2.0
1953,2037,1.0
1953,2039,4.0
1953,2098,9.0
1953,2216,1.0
1953,2315,3.0
1953,2388,3.0
1953,Q59,1.0
1953,Q66,5.0
1953,TCI23,6.0
1953,TCI28,7.0
2001,1144,1.5
2001,1220,2.5
2001,1266,3.0
2001,1269,6.0
2001,1633,1.5
2001,1823,8.75
2001,1927,1.0
2001,2033,1.0
2001,2035,1.0
2001,2038,2.0
2002,1025,1.0
2002,1144,3.0
2002,1220,3.5
2002,1266,1.0
2002,1269,1.0
2002,1373,1.0
2002,1638,7.5
2002,1729,1.0
2002,1823,7.0
2002,1927,1.0
2002,1945,1.0
2002,2001,2.5
2002,2019,1.5
2002,2054,2.0
2002,2200,7.5
2011,1144,1.3333333333333333
2011,1216,1.0
2011,1266,1.0
2011,1456,1.5
2011,1459,2.3333333333333335
2011,1460,4.666666666666667
2011,1538,7.333333333333333
2011,2013,3.0
2011,5511,2.3333333333333335
2011,5520,2.3333333333333335
2011,5604,1.6666666666666667
2011,5610,1.0
2011,5824,5.5
2011,5828,2.0
2011,5847,1.0
2011,5905,6.5
2013,1144,1.0
2013,1216,3.0
2013,1459,2.0
2013,1460,1.0
2013,1538,2.5
2013,5520,1.0
2013,5610,1.0
2013,5824,1.75
2013,5828,1.0
2013,5905,4.5
2014,1152,2.0
2014,1153,1.0
2014,1224,1.0
2014,1411,1.0
2014,1422,5.0
2014,1524,3.0
2014,1618,4.0
2014,1619,4.0
2014,1858,3.0
2014,1882,2.0
2014,2110,4.0
2014,2112,4.0
2014,2120,1.0
2014,2247,3.0
2014,2388,4.0
2014,2413,1.0
2014,TCI25,3.0
2014,TCI28,3.5
2018,1025,1.0
2018,1129,1.0
2018,1322,6.0
2018,1323,2.0
2018,1456,2.0
2018,1459,3.5
2018,1460,6.5
2018,1537,1.0
2018,1538,2.0
2018,2011,3.0
2018,2013,1.0
2018,2020,2.0
2018,2022,3.5
2018,2061,1.0
2018,5824,3.0
2018,5828,1.0
2018,5905,4.0
2019,1823,2.0
2019,2200,1.3333333333333333
2020,1129,1.0
2020,1236,1.0
2020,1323,2.0
2020,1456,1.0
2020,1459,1.0
2020,1537,1.0
2020,2011,1.0
2020,2013,1.0
2020,2021,1.0
2020,2022,2.0
2020,2061,1.0
2020,2907,1.0
2020,5824,2.0
2020,5828,1.0
2021,1321,1.0
2021,1456,2.0
2021,1460,2.0
2021,2022,1.0
2021,5905,1.0
2022,1459,1.0
2022,1460,1.5
2022,1538,1.5
2022,2011,1.0
2022,5511,2.0
2022,5824,1.3333333333333333
2022,5905,3.0
2022,LIB10,1.0
2025,1152,2.0
2025,1153,1.0
2025,2110,4.0
2025,TCI25,4.0
2025,TCI28,2.0
2030,1025,2.0
2030,1144,3.0
2030,1220,2.0
2030,1729,2.5
2030,1823,1.6666666666666667
2030,2002,6.0
2030,2200,3.0
2030,2604,1.0
2030,TIM11,1.0
2030,TIM80,1.0
2032,1025,1.0
2032,1144,1.0
2032,1373,2.0
2032,1638,2.0
2032,1823,1.0
2032,1945,1.0
2032,2001,4.0
2032,2002,1.0
2032,2030,3.0
2032,2033,1.0
2032,2037,1.0
2032,2038,1.0
2032,2098,1.0
2033,1220,2.5
2033,1927,1.0
2033,1951,2.0
2033,2035,1.5
2033,2038,6.0
2033,2216,1.0
2033,2217,1.0
2033,Q74,1.0
2035,1216,2.5
2035,1220,3.0
2035,1266,1.0
2035,1633,7.25
2035,1927,14.0
2035,1951,1.0
2035,2038,4.5
2037,1216,2.0
2037,1220,3.0
2037,1266,1.0
2037,1321,1.0
2037,1322,3.0
2037,1373,2.0
2037,1927,5.666666666666667
2037,1945,15.0
2037,1951,2.0
2037,2001,1.5
2037,2035,9.25
2037,2038,20.0
2037,2098,1.0
2038,Q74,1.0
2039,1023,1.5
2039,1033,11.0
2039,1064,2.6666666666666665
2039,1122,6.5
2039,1123,3.0
2039,1152,1.6666666666666667
2039,1153,1.75
2039,1155,2.0
2039,1216,1.5
2039,1220,2.0
2039,1266,1.0
2039,1268,1.0
2039,1322,3.0
2039,1373,3.0
2039,1617,2.0
2039,1633,6.75
2039,1779,7.25
2039,1927,14.0
2039,1945,9.25
2039,1951,1.0
2039,2001,1.5
2039,2033,3.5
2039,2035,17.75
2039,2037,10.75
2039,2038,5.75
2039,2098,2.25
2039,2210,2.0
2039,2315,1.0
2039,2391,1.0
2039,2398,2.0
2039,2413,3.3333333333333335
2039,2416,1.5
2039,Q59,7.0
2039,Q59B,10.5
2039,Q66,8.75
2040,1023,1.0
2040,1025,1.0
2040,1026,1.0
2040,1033,2.0
2040,1216,1.0
2040,1225,1.6666666666666667
2040,1322,1.0
2040,1323,1.5
2040,1327,1.0
2040,1340,2.0
2040,1373,1.0
2040,1437,1.0
2040,1446,1.3333333333333333
2040,1537,1.0
2040,1543,1.0
2040,1624,1.0
2040,1721,1.5
2040,1731,1.0
2040,1742,1.0
2040,1770,1.0
2040,1779,1.5
2040,1938,1.0
2040,1945,1.0
2040,1951,1.0
2040,2246,1.0
2040,MI2,1.0
2054,1144,2.0
2054,1220,1.0
2054,1638,1.5
2054,1729,1.0
2054,2200,3.0
2060,1321,1.0
2060,1323,5.0
2060,1456,1.0
2060,1459,1.0
2060,1460,2.0
2060,5824,1.0
2060,5847,1.0
2060,5851,2.0
2060,TTR13,1.0
2061,1011,1.0
2061,1460,2.0
2061,1537,1.0
2061,5828,1.0
2061,TTR13,1.0
2098,1216,1.0
2098,1220,1.0
2098,1322,1.0
2098,1323,1.0
2098,1633,3.5
2098,1927,4.666666666666667
2098,1951,2.0
2098,2001,1.0
2098,2035,2.25
2098,2038,2.0
2098,2398,1.0
2109,1025,2.3333333333333335
2109,1031,1.0
2109,1033,3.0
2109,1064,8.0
2109,1122,6.0
2109,1123,6.5
2109,1144,4.5
2109,1155,7.25
2109,1220,2.5
2109,1226,11.25
2109,1266,2.5
2109,1269,3.0
2109,1323,1.0
2109,1373,2.0
2109,1638,4.0
2109,1719,23.75
2109,1729,1.0
2109,1815,2.5
2109,1815B,1.5
2109,1823,26.75
2109,1859,1.0
2109,1868,1.0
2109,1869,1.0
2109,1927,1.0
2109,1945,1.0
2109,2001,9.5
2109,2002,6.0
2109,2019,1.0
2109,2030,2.3333333333333335
2109,2032,2.0
2109,2035,1.0
2109,2200,4.25
2109,2256,4.75
2109,2413,1.0
2109,Q59B,1.0
2109,TIM40,1.0
2109,TIM43,1.0
2109,TIM65,1.0
2110,TCI28,3.6666666666666665
2112,1025,1.0
2112,1509,1.0
2112,1526,2.0
2112,1945,1.0
2112,2110,1.0
2112,TCI26,1.0
2112,TCI28,3.5
2120,2112,1.0
2120,2388,1.0
2200,1144,5.0
2200,1220,1.0
2200,1269,1.0
2200,1729,2.0
2200,1823,7.0
2200,1927,2.5
2200,2001,1.3333333333333333
2200,2604,2.0
2206,1023,1.0
2206,1025,1.5
2206,1033,1.75
2206,1064,8.5
2206,1122,9.0
2206,1144,2.0
2206,1216,1.0
2206,1220,3.0
2206,1226,1.0
2206,1266,2.0
2206,1267,3.0
2206,1312,26.0
2206,1322,1.0
2206,1373,1.0
2206,1521,1.0
2206,1715,39.0
2206,1715B,11.0
2206,1833,16.25
2206,1847,1.0
2206,1853,1.6666666666666667
2206,1855,1.3333333333333333
2206,1875A,1.5
2206,1945,2.75
2206,1946,6.333333333333333
2206,2210,1.0
2206,2211,1.5
2206,2242,5.0
2206,2246,2.25
2206,2258,1.0
2206,2315,27.75
2206,2316,1.75
2206,2321,1.5
2206,2352,1.0
2206,2356,2.0
2206,2359,1.0
2206,2368,19.25
2206,2375,1.5
2206,2379,2.3333333333333335
2206,2380,3.6666666666666665
2206,2395,5.25
2206,2396,2.0
2206,2507,1.0
2206,2508,1.0
2206,2510,14.0
2206,2511,1.0
2210,1927,2.0
2210,2035,2.0
2210,2037,2.0
2211,1946,1.0
2211,2217,1.0
2211,2368,1.0
2211,2396,1.0
2211,2450,1.0
2216,2217,12.0
2218,1025,1.0
2218,1144,1.6666666666666667
2218,1216,1.0
2218,1220,1.0
2218,1312,2.6666666666666665
2218,1945,6.0
2218,1946,1.6666666666666667
2218,2242,1.0
2218,2246,3.5
2218,2321,4.0
2218,2352,4.25
2218,2356,2.3333333333333335
2218,2359,1.0
2218,2379,1.5
2218,2380,1.0
2218,2400,1.0
2218,2407,4.666666666666667
2218,2450,6.666666666666667
2218,2506,2.0
2218,2507,1.0
2218,2508,1.0
2218,2511,2.3333333333333335
2218,2804,4.0
2218,2805,1.0
2230,1025,1.0
2230,1064,1.0
2230,1122,1.0
2230,1155,1.0
2230,1201,1.0
2230,1312,2.0
2230,1715B,1.0
2230,1833,1.0
2230,1946,2.0
2230,2206,4.0
2230,2218,1.0
2230,2246,3.0
2230,2315,1.0
2230,2321,2.0
2230,2352,5.0
2230,2359,1.0
2230,2368,8.0
2230,2384,2.0
2230,2395,2.0
2230,2407,1.0
2230,2510,8.0
2230,2804,1.0
2232,1025,1.0
2232,1033,1.0
2232,1064,2.5
2232,1122,3.0
2232,1123,1.0
2232,1144,1.0
2232,1152,1.0
2232,1153,1.6666666666666667
2232,1155,1.0
2232,1201,2.0
2232,1220,1.0
2232,1224,1.75
2232,1266,1.0
2232,1267,4.0
2232,1312,6.0
2232,1373,1.0
2232,1411,2.75
2232,1510,2.0
2232,1715,2.6666666666666665
2232,1715B,2.0
2232,1833,6.25
2232,1945,2.3333333333333335
2232,1946,1.75
2232,2206,4.5
2232,2218,3.0
2232,2230,8.0
2232,2242,2.0
2232,2246,9.75
2232,2256,3.0
2232,2315,3.3333333333333335
2232,2321,3.6666666666666665
2232,2352,12.75
2232,2356,1.0
2232,2368,2.6666666666666665
2232,2375,3.0
2232,2379,1.6666666666666667
2232,2380,1.5
2232,2384,2.5
2232,2395,7.75
2232,2400,1.0
2232,2407,2.3333333333333335
2232,2450,2.25
2232,2506,1.0
2232,2507,2.0
2232,2508,2.0
2232,2510,8.75
2232,2803,2.0
2232,2805,1.0
2242,1025,1.0
2242,1144,2.0
2242,1220,1.0
2242,1312,2.0
2242,1945,5.0
2242,2246,8.0
2242,2352,5.0
2242,2368,2.0
2242,2405,3.0
2242,2407,2.0
2242,2507,1.0
2242,2508,1.0
2242,2511,1.0
2246,1144,1.6666666666666667
2246,1220,2.0
2246,1267,2.0
2246,1946,2.5
2246,2316,1.0
2246,2507,1.0
2246,2508,1.0
2246,2511,2.6666666666666665
2246,2803,1.0
2246,2804,6.0
2246,2805,1.0
2247,1030,1.0
2247,1031,1.0
2247,1509,9.0
2247,1521,1.0
2247,1524,2.5
2247,1526,2.0
2247,1715,3.0
2247,1945,2.0
2247,2110,1.5
2247,2112,5.0
2247,2388,3.3333333333333335
2247,2413,3.0
2247,TCI25,2.0
2247,TCI28,3.6666666666666665
2256,1023,1.0
2256,1025,3.25
2256,1026,1.0
2256,1031,1.0
2256,1033,10.75
2256,1064,31.0
2256,1122,19.0
2256,1123,7.5
2256,1139,1.0
2256,1144,3.0
2256,1151,1.0
2256,1152,1.3333333333333333
2256,1153,9.0
2256,1155,4.666666666666667
2256,1216,1.0
2256,1220,8.0
2256,1226,4.0
2256,1266,1.5
2256,1267,4.0
2256,1312,9.0
2256,1321,1.0
2256,1322,4.5
2256,1323,1.0
2256,1327,1.0
2256,1373,2.5
2256,1617,3.0
2256,1633,3.0
2256,1638,4.75
2256,1715,22.0
2256,1715B,3.0
2256,1719,4.0
2256,1729,1.5
2256,1779,5.25
2256,1815,6.0
2256,1815B,2.5
2256,1823,4.25
2256,1833,5.0
2256,1859,3.0
2256,1868,1.0
2256,1873,1.0
2256,1927,8.0
2256,1945,8.75
2256,1951,2.0
2256,2001,2.6666666666666665
2256,2002,2.75
2256,2019,1.0
2256,2030,2.0
2256,2033,4.25
2256,2035,15.25
2256,2037,8.75
2256,2038,7.75
2256,2039,17.75
2256,2054,4.0
2256,2098,1.0
2256,2200,6.0
2256,2206,19.5
2256,2210,2.0
2256,2211,2.0
2256,2217,1.0
2256,2218,1.0
2256,2242,2.0
2256,2246,3.5
2256,2315,16.75
2256,2321,1.0
2256,2352,2.25
2256,2356,1.0
2256,2359,3.0
2256,2368,24.25
2256,2375,1.0
2256,2379,1.6666666666666667
2256,2380,1.3333333333333333
2256,2384,1.5
2256,2391,3.0
2256,2395,2.0
